id,topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14,topic_prob_15,topic_prob_16,topic_prob_17,topic_prob_18,topic_prob_19,topic_prob_20,topic_prob_21,topic_prob_22,topic_prob_23,topic_prob_24,topic_prob_25,topic_prob_26,topic_prob_27
1801001244779028888,0,0.631525989655496,0.010783146058846706,0.010781034759688298,0.018041866705449543,0.011142608865722546,0.009684235013179821,0.008990997425737916,0.01481434723745604,0.01595288434902784,0.010851187047867685,0.014456900039239369,0.013425290638703182,0.01006612302204948,0.02302072123501554,0.009003545932900831,0.010156285719005636,0.011710636475472326,0.013141755006027574,0.027001325724471975,0.01112669951813289,0.012550895426146165,0.015703037105553704,0.015749270846572128,0.01122954238574957,0.017157607405109312,0.014783993998013853,0.01487287384560164,0.012275198557762575
1801001252190388315,16,0.008001246348672834,0.00529896626828377,0.009532297131921701,0.00630733372131276,0.01349352343748053,0.0037420043611137155,0.004464466468093725,0.004783242077943689,0.003992386412197491,0.0075185004296468025,0.004830199324978918,0.006521086283967993,0.005170557492352817,0.005412785612418522,0.008885517833490553,0.004009165859169744,0.7476873293437992,0.004375576423321066,0.007779289538624278,0.006478390989540513,0.013216502097176269,0.006902911847011227,0.006365567440967291,0.005590329370509717,0.005637930119792145,0.00936560935706659,0.005740515181829632,0.006634426762952314
1801001265104560355,-1,0.018710046157142512,0.01642981611432656,0.08220272398256845,0.012395989695912617,0.028584560928269293,0.008165484610746265,0.01905776003287429,0.012539027279694909,0.009940484113070447,0.01434752875369452,0.010390498466937018,0.03404133728133796,0.02159353612915618,0.015381010640428745,0.030942500814111394,0.01144544093363737,0.018171773944284226,0.011244134130169461,0.013471343670606943,0.04128666971222875,0.018503754139851447,0.03379447014778266,0.013568093975287222,0.024883837135990565,0.02175037860563012,0.05655458960484901,0.014199360011477539,0.026740488389695838
1801001284591407203,2,4.173494878311597e-308,3.9898203926208056e-308,1.0,3.001374554006721e-308,7.518897569934945e-308,1.990151587807428e-308,4.242492321808624e-308,2.9724229665928766e-308,2.4042748349454396e-308,3.8512835952524113e-308,2.477432642351533e-308,6.942269435114403e-308,4.89724033210042e-308,3.624301898560634e-308,9.491332719341583e-308,2.9689296645245327e-308,4.938339947771846e-308,2.707725245879972e-308,3.1967003637134797e-308,7.483222616089327e-308,5.078052497541353e-308,6.962900223532678e-308,3.2074291741318806e-308,5.422305212506235e-308,4.643657700547325e-308,8.845836677889751e-308,3.440848653217896e-308,5.780637263459913e-308
1801001286478733774,-1,0.026324418496574787,0.02183998611461135,0.025731915421131006,0.016505576896708618,0.016201162891774007,0.009407942462053731,0.017000295262829878,0.02076913832931322,0.019336346014069847,0.015637662686102276,0.013397520152332386,0.052558807127727834,0.01929929337359923,0.047188005404692146,0.014818293444172135,0.01742273649960879,0.014104359193802953,0.01930507298231281,0.017036710616486424,0.02146617355157715,0.01811888321017356,0.059048669450355404,0.017281360402886796,0.028351609280450996,0.05025469729270915,0.026616040091818213,0.021148037633354485,0.0242897952060334
1801001289536491740,17,0.007530305658000525,0.011112460334068545,0.00564184592591976,0.010348120097161552,0.00437746895418938,0.004872853033923277,0.004927351243410774,0.006930373857450346,0.012281774985131605,0.004808582943712478,0.006283493951523078,0.008334002469732165,0.00566515667899499,0.008340493037227427,0.004343559949605799,0.004810571611618677,0.004711150375260456,0.7313094322344796,0.007243725603593404,0.005546062222841709,0.006329316616165157,0.006966372565150847,0.00993998595077097,0.006638065706235738,0.008445070558452263,0.006483862507896646,0.018072850607948724,0.007232164397588861
1801001298398990569,9,0.019824818084319677,0.01325570827430904,0.024714698794018098,0.012877885584594174,0.021087505232599932,0.008748998473495643,0.011829378214847808,0.016248093843352098,0.01096355544291673,0.0567088606988897,0.012946845189159633,0.019848198195167407,0.01160075291497491,0.01581808786396084,0.017527846727046353,0.011188809946612296,0.021787007197375415,0.011245141945574593,0.014430684416000934,0.015575833954731048,0.02132227565946327,0.020020660924391257,0.015097600419022479,0.019695216196248897,0.014433928474958203,0.02074924343454722,0.01373801071658003,0.013800610857193455
1801001297925005312,7,0.033628561366433135,0.008529286649373162,0.008577830708194654,0.010005436388632851,0.007567388526828901,0.006911604492559132,0.007184002447908903,0.02178453807721107,0.01642180968352879,0.009309677778777958,0.011764809889565098,0.012553614390531362,0.007170069479475041,0.02518441303042442,0.006441915261552913,0.008872976674656145,0.007627307023393321,0.010663505887695459,0.011997126260404774,0.008442967001668342,0.008629215748588022,0.0137620163642921,0.011937484871326022,0.011417657739129573,0.013895656369080198,0.010961452710142053,0.011174075753397003,0.00859726879638971
1801001320746512859,19,0.019318458779156184,0.01980084224249724,0.03398116807123205,0.013933083448089866,0.024472061854349213,0.011221293688109535,0.03871793180034571,0.014244489265582338,0.01229839840829033,0.013285146833408373,0.012183076074507101,0.0337133756252525,0.046806472653085913,0.016636335763362962,0.0299385280264372,0.01645876247832281,0.01659560662429051,0.013633098666847579,0.014778033899389705,0.2999655503854192,0.016675427806518615,0.03218937676276835,0.015331365862113542,0.02770015301010513,0.027414309039079227,0.05623191727789596,0.016178913226597317,0.04369276039224747
1801001323019522178,16,0.012351547002164077,0.0075732237592193415,0.014662244912998902,0.008754055987208373,0.019327599393652847,0.005087322285071014,0.0063256470562663295,0.006854250816735945,0.0056281801514221535,0.010484119495601544,0.006699055459420707,0.009965154359750244,0.007352785621221886,0.007912361846163183,0.012262477422288547,0.005678529800971312,0.05537087377095756,0.006148495693108032,0.010996506664073155,0.009575139010271589,0.019198744581086266,0.010658438743772999,0.009110898229076998,0.008278592721813175,0.008376261558638905,0.015351922441526484,0.008204103723771006,0.009762075733541705
1801001339637412310,-1,0.022239505899438468,0.03313341584202822,0.048539777493322854,0.017917154156874664,0.02062035532349937,0.010118839212689608,0.019992229550329813,0.015704104119821167,0.013743251648595451,0.016075003065886294,0.013198752431669857,0.06791783211714576,0.02529597971653038,0.019029408306987784,0.023772779830313038,0.0122469757986398,0.01887190022223477,0.017580353841369065,0.017045704191333756,0.0340375806258134,0.02558361270920204,0.03558362956628818,0.02008803424218515,0.03088293405108278,0.0279951766059629,0.045430629064457786,0.02506034412375964,0.03866978189421445
1801001349909217653,5,0.01852994390864366,0.011534993423712782,0.010667806662799947,0.01349588782276241,0.011170145033301547,0.19176769411298736,0.012113926850421446,0.015722255279444805,0.013918347747390017,0.010391671361295853,0.023946598537236363,0.013338662795224108,0.01075891930567958,0.011705292485918874,0.010588015401057535,0.010337095439719708,0.010813852842140769,0.012904117661505208,0.014743206377512905,0.01309161481642908,0.0104327669333054,0.012177997023163212,0.018598408165992553,0.013712426055676966,0.012996885970825638,0.014139032434520435,0.01358352034178165,0.012128275744050272
1801001349410111554,-1,0.006557475389840425,0.010946254444070155,0.007577695253450694,0.006334008471151282,0.004716131031816043,0.0030289061776901252,0.004385837199036914,0.004389228008708515,0.004216372046273995,0.004201459295896083,0.003919473248078568,0.012606822566034234,0.005504369055338221,0.005093095226962521,0.005033018032297313,0.0030032990091844866,0.0050688284574951425,0.00581396838522956,0.005421180340455035,0.006606072392665388,0.007573978261417041,0.0075825902883974,0.007246620163503737,0.0066985803732090635,0.007035721605602612,0.009477253753247908,0.010148462305761396,0.008912051216030817
1801001367064224052,-1,0.011981378574593436,0.008139561391820139,0.022299942972041874,0.008103775820099876,0.022324230584665625,0.0047482079043757505,0.007084356454933082,0.007063904833761986,0.00568597933826379,0.010711133092148105,0.006384856765020261,0.011719029176335223,0.008315149932891043,0.008468374220441275,0.014511752117189296,0.005404040754957808,0.02531607275983871,0.006238147226749451,0.009603688122948413,0.011307398730976219,0.01828250103905482,0.012917029658763169,0.008583938376074818,0.009534107561375954,0.00931684350365831,0.018123774446787286,0.008187132835491323,0.01100465433983794
1801001366392910311,-1,0.020302315027180877,0.004415653261843849,0.004720760545626519,0.00593379371636345,0.0050410057491240695,0.004752584175489661,0.004275651309635451,0.007080026807411467,0.006535015863711283,0.004620595329214831,0.006615883490135071,0.005960498977570873,0.004468035096819876,0.008559094219062091,0.0040074616329242125,0.004504640073193903,0.00494988330268264,0.005042708451925311,0.008643570661208305,0.005308469803205865,0.004890353164487447,0.0071966173216785456,0.0064077720817916515,0.005376375175077902,0.007769789955526077,0.0068984607045204,0.005601526695065462,0.005318538826437584
1801001378405327125,12,0.00969221187880593,0.01294171467480287,0.015640460634973315,0.007780159554685506,0.010282971855956436,0.005837598785126343,0.016167797176319183,0.007306643039384114,0.007215742534223907,0.006598398251171645,0.006129350951972843,0.017824517669317502,0.08120932273920796,0.009463722578076787,0.011785629292840938,0.009878054987574976,0.008256838314635091,0.008147676296115387,0.007842910434229477,0.027420413431284252,0.009279495803729257,0.017762257228188756,0.008082112175547275,0.01277278748053519,0.017757097201998643,0.021573712589009676,0.009527113682882714,0.04467689166549752
1801001378266984836,20,0.017348372639378835,0.0156861059399474,0.019858670993729687,0.017337688488530314,0.015949315279738044,0.00719740226521087,0.009245642058197338,0.010331669753961681,0.009522369861371595,0.014106443485698224,0.009695103043298254,0.017291688349143634,0.011820451093056813,0.013379072439480898,0.014378690366381456,0.008284750219663144,0.025000550478578368,0.01173898652199875,0.017195657599786394,0.013474950638255033,0.21552680130223323,0.017012918555498458,0.015504764470786043,0.012582560225814074,0.014084137479676968,0.02029216562029698,0.017601700497302364,0.016921122115378693
1801001400551235901,8,0.020784756680796133,0.013148300401094248,0.010180607872195564,0.013721292705975066,0.008460260470842172,0.010311778290560096,0.009797091488511621,0.021251449750763846,0.26911307263858714,0.009877122691687825,0.014576173634013917,0.015055404481790309,0.009909634187670465,0.02346381205452731,0.007863824871980831,0.011895869246493376,0.008617572275714705,0.022818740594959204,0.01342269021817412,0.0104544151906098,0.010266897750285067,0.01425120258969016,0.015571824613002338,0.01404893086927566,0.018114504219324458,0.012067880384917755,0.017234915376053612,0.011639980615778586
1801001405534138464,19,0.018225386642968522,0.01884500458201902,0.03293820606560194,0.013194621935252582,0.02323594257114303,0.010430145896921185,0.03441517637484271,0.013294896396973347,0.011506605855236362,0.012518228603305499,0.011395234328453803,0.03218668249369697,0.04425583196248624,0.015636035402366372,0.02861647855111512,0.015179924930060207,0.015803671821147922,0.012836109905830765,0.013969121459563362,0.28131118185110043,0.015958843387172874,0.030601575997549584,0.0144728638836436,0.025799877155359682,0.025808570123620696,0.0551254634346264,0.015351965130915727,0.04233587082628297
1801001402711605344,25,7.257536296249639e-308,5.555930805441039e-308,1.1199004471228722e-307,4.462983705560727e-308,8.195680197033057e-308,2.9444863655396325e-308,6.233071848085208e-308,4.2282944039515683e-308,3.507212251743256e-308,4.1544459697845816e-308,3.6473974196919006e-308,1.0777155624065434e-307,7.767352443394189e-308,5.29990833512068e-308,7.643724988452139e-308,3.7688830833642905e-308,5.736852326314291e-308,3.9529718364914583e-308,5.042236941164396e-308,1.5535320991311195e-307,5.788773015789986e-308,1.2309591325088087e-307,4.950908928422078e-308,7.404198169129701e-308,8.533621550311998e-308,1.0,4.990251492154937e-308,1.1446705854850607e-307
1801001407643787757,11,0.019403482508937513,0.021061343216692233,0.029899810617809483,0.012893790001466105,0.014612842925904548,0.008022890550499704,0.016767509793985617,0.015099761074301532,0.012604155553482769,0.012775552012834401,0.010718806428386952,0.3308610186431094,0.018028359281019268,0.019591123759739287,0.014818904798930466,0.01263933651623281,0.012289084460221185,0.014291347427118677,0.012873217352108193,0.024267028924535267,0.015452889083370431,0.042997187055996915,0.01476595309838302,0.03602376682170793,0.031150868565663112,0.03048087482313284,0.017240807363543522,0.024362559464051622
1801001455547191705,0,0.29073464716847014,0.01996869417534596,0.02248120134387324,0.03124533624160729,0.023309167558215497,0.016737767318189205,0.016840587471835124,0.03021740321162882,0.02384079035051341,0.022922502393755206,0.02922399976977071,0.02901098127738206,0.018010923665596562,0.037707497335509974,0.01820798170225747,0.015948428835856166,0.02435319581021858,0.021954548994074907,0.05286243364248004,0.022181284144138023,0.025051327831783193,0.03214270476390023,0.035130488391267034,0.023561181977705035,0.030441642543640943,0.03480179797553829,0.027814300813315655,0.023297183292131228
1801001455551168558,1,0.010097404654177435,0.6972230876135063,0.011510660825312033,0.014182515495636133,0.008560570102365427,0.007615983616466765,0.009450954755258421,0.00900277403941518,0.010146995864009837,0.008572736483263687,0.00884225821122878,0.013736289652682735,0.011258336075695246,0.009872477616296685,0.00977767635791363,0.007135364116375012,0.009171846918490472,0.016994866932012423,0.010236653480039224,0.010690245965324089,0.012398551119505608,0.010804362118250825,0.013207267997393893,0.011276987913825467,0.01126875734956873,0.011265768038638296,0.02212194947547199,0.013576657211875908
1801001461947461901,3,0.01865365349702917,0.019445571439547296,0.012128443704250012,0.4213884765093867,0.01092464832483408,0.010015381567660247,0.009071246381182917,0.011918479007187463,0.013927008949676679,0.01099271100013302,0.013913346251932105,0.01494509529570095,0.01102221158951945,0.01423171536975849,0.010359060976678538,0.007997358702478606,0.013513232547931365,0.021840698463952632,0.02916526951126891,0.011502713980596616,0.01923128809589766,0.013637899839257556,0.03301720768749252,0.011455610586140464,0.014330592884192413,0.015432812630810217,0.04070781937981248,0.015194074627633744
1801001467588853970,6,0.012872302244878238,0.013002178667493628,0.016911967142703235,0.009514176958777971,0.014498856327952026,0.010573953173423991,0.5988206308590243,0.012062750545873569,0.010336997955260746,0.010000486953104083,0.009975847518443012,0.018676135414889036,0.022293248206002952,0.01212081846122702,0.016480628254651825,0.017757528556502748,0.010688092650593058,0.01026136559021584,0.010058720627359454,0.034114382339050744,0.01046446966910504,0.017809146567348003,0.010899384955310036,0.021580925185660346,0.017357191027116237,0.020931860605207842,0.010948362228830156,0.0189875913139949
1801001469677817973,11,0.019631892006953183,0.023171226000606466,0.03087170439412216,0.013677689740126734,0.016411829795136536,0.009002692478531513,0.020695996058095745,0.014108120967524316,0.01226797762989012,0.012017258693230818,0.011138782559180133,0.11033146164599425,0.023767636099381356,0.017185441951462842,0.01766088076011952,0.012574228736549955,0.013253038840825283,0.014439726569923367,0.013700941712747015,0.03650381178867368,0.015847324804135143,0.03925243271873487,0.015803782236667133,0.03314869229785025,0.032601524039378355,0.04730468715143686,0.01810105132861109,0.03577253445961175
1801001475893596170,-1,0.020429008876803177,0.021286660076846063,0.037695660189119365,0.013967832910736734,0.01956345752315799,0.00865609465094767,0.018900530510034978,0.013251387557996014,0.011681023265328208,0.012682189175294466,0.010808777459812227,0.047735864984351895,0.027282544140694354,0.0175348930905627,0.019932317520963954,0.012083061743347131,0.01600262538186621,0.01350251245640725,0.014642497527965774,0.03999773129560668,0.018990977569561033,0.04761472044452445,0.015325194860586179,0.024743539928062372,0.031736952725442906,0.07412651295012447,0.017239707156603425,0.04498979545668391
1801001478808580300,-1,0.021052747898116123,0.008572077569352618,0.007574910300773662,0.014278347916390858,0.007381767331680159,0.009160461827204897,0.0063494181123442735,0.013419683747768052,0.011074378051567735,0.008703020285314556,0.0236082779228027,0.010188905124418866,0.006394826441797742,0.010075746643994531,0.006578881249390141,0.005232227033870105,0.008334943087734567,0.010854613880193717,0.016824694526053396,0.007720295171365796,0.009056887343472339,0.00923868887965188,0.03373474622142975,0.009118306264833185,0.00943802885505232,0.01059724491538197,0.013749840860787047,0.008081619742858462
1801001479240667645,1,0.007137682664528631,0.7823977888526509,0.008647063472832771,0.009623338637749643,0.006161813952153882,0.005265876608168963,0.006867957128512818,0.006358141251499179,0.007193225139377871,0.0061491789871598885,0.006004656091439456,0.010192898198644698,0.008444919699662799,0.007164928441254928,0.007105567121064467,0.005495008602592712,0.006634194295731604,0.011688400825992025,0.007108979849951756,0.007832426115437642,0.009181616573533969,0.007998569415327983,0.008931667791165878,0.008251632401747113,0.008301632972855758,0.008230670859637116,0.015464070989906013,0.010166093059419838
1801001479878172785,-1,0.02632324130866454,0.026025935455277413,0.07896768855916894,0.019133255080635736,0.04465724360711528,0.01398097844364647,0.03508340606558535,0.018843596704350967,0.015295775165154839,0.020808926603720596,0.016574659305571723,0.04315996709665878,0.038367425537371304,0.021268061654123805,0.07053074398382475,0.01744034090086393,0.028068247495188745,0.017581509874230957,0.020404242261801896,0.09032965238292456,0.02679872027192577,0.03940878107260084,0.021333222930034538,0.03583455299252773,0.02999759390391922,0.07445238516773235,0.022128459994951746,0.043761155739766876
1801001494264553582,6,0.020448382342883164,0.020423875117952604,0.026238998046629384,0.015012873647900845,0.022717174493336035,0.01664925817724365,0.36349400553257805,0.01867924435413559,0.0161449817576704,0.015344252103950318,0.01560079973109191,0.0296548932361546,0.03614079264089156,0.01894196093192254,0.025602759252179648,0.02692034288467385,0.01673753736727802,0.016087866049256588,0.01593068737024575,0.05794244461005431,0.016380265917694002,0.028324230702847005,0.017228984158108834,0.033153483887832756,0.027833063052760596,0.03424654107282097,0.01723278977894134,0.030887511780965427
1801001506075750873,8,4.728449264287332e-308,3.1115799941658156e-308,2.368217411526423e-308,3.284770558256404e-308,1.9768745134785583e-308,2.462278798028927e-308,2.288215576921835e-308,4.756470851965774e-308,1.0,2.3030263188329043e-308,3.4318633416669673e-308,3.4473066813582335e-308,2.328893245778082e-308,5.231596213737444e-308,1.844908056908484e-308,2.751528223195444e-308,2.023489556687803e-308,5.614865317336346e-308,3.1650367654441223e-308,2.4307361723267614e-308,2.414401897499223e-308,3.259516115636724e-308,3.6831511264757273e-308,3.213665662837587e-308,4.1386327464002005e-308,2.792324623885591e-308,4.0996659879702367e-308,2.7233039549205224e-308
1801001510966333539,-1,0.021429541670276598,0.034672411154406564,0.032196070338558536,0.017960903296128483,0.01994049956862727,0.011912200525697927,0.03318244890699652,0.016110742224390365,0.016291771057691383,0.013763235786372341,0.013467211957980058,0.0457049564685644,0.08519098530671296,0.021702305583096874,0.0226684010239416,0.01773187054830124,0.016217001687171682,0.019945518484693132,0.017310225014219253,0.04671491924899959,0.019288824588024323,0.03899799676044283,0.018300896849803815,0.02916703340567834,0.04400618638133018,0.04280292490590228,0.023248270896764643,0.11990590933080382
1801001514451743077,2,4.1586496258629943e-308,4.2676847641824573e-308,1.0,2.9943870430371907e-308,6.038432533287872e-308,1.9747320337758013e-308,4.3786781262902707e-308,3.1451122992629973e-308,2.531453251017833e-308,3.962973158699979e-308,2.4995807431735115e-308,8.13086801826689e-308,4.869948863905284e-308,3.8757625124199296e-308,7.316270543481022e-308,3.1569665643946036e-308,4.341731897664939e-308,2.846834853249594e-308,3.116779699426552e-308,7.063418249030827e-308,4.883786401894168e-308,7.688710601406174e-308,3.2267515957772766e-308,6.250911509490058e-308,4.91784976349166e-308,8.049596257763291e-308,3.5794533494588184e-308,5.608155664523834e-308
1801001512350429536,2,0.02017291375760698,0.018827151530637524,0.27172790198379076,0.014139270919452171,0.034938856443488486,0.009634165450795155,0.020980068796378884,0.014860407081028178,0.011725373992251372,0.01937671263088033,0.012101076995910804,0.03433673663023526,0.0226702118053405,0.017767885502112894,0.04241254583112147,0.014818597018989577,0.022615983988237068,0.013005678598281844,0.015105079230973097,0.035499450031755954,0.023139555872826126,0.03459615503985118,0.015358444380451766,0.0283600617600926,0.022361089554648782,0.04120945026124997,0.016295360614207163,0.026041941923527708
1801001525554086079,-1,0.013097770300382597,0.004568250693801972,0.005353240154951769,0.0049088925681088575,0.004629840391414116,0.00291072645505949,0.003744275840732713,0.0055997454600762095,0.0050714038779678065,0.004361336375239795,0.004088733591335132,0.007602823432295716,0.004309542957498034,0.012038324591962798,0.0037055129618071723,0.004039881301363121,0.004589111186325442,0.004538439146110272,0.006337315889397105,0.00506149731055132,0.00536755762823366,0.011169994602050615,0.005268572023577668,0.005574237118497455,0.009771981071638954,0.0077668203155155085,0.005502324194639429,0.005606747638926437
1801001529672905120,3,0.02510910703015294,0.01954126827270124,0.014206120484730005,0.2147845576276089,0.012928567617125452,0.011650819643490667,0.010528673562370913,0.014871277531828325,0.017302601982485774,0.013315645199292223,0.01719134716634275,0.0178499033048545,0.01263591810479865,0.018218310859438102,0.011884816016695872,0.009597813996385287,0.015997922735984025,0.024990572330611333,0.042318568576002684,0.013424094798358455,0.022502844553959508,0.016725248859917365,0.04105742261432744,0.013592321914581032,0.017564927142013995,0.01864199654467095,0.04590715528736085,0.01739642021758283
1801001561381810556,11,0.024156697417261532,0.02650122271520523,0.032721049482278435,0.016063175798750023,0.01769883955546573,0.010383126419476803,0.021877796913592453,0.01838543892760881,0.015591350177597678,0.014675580977364884,0.01350795753444119,0.3266253400143729,0.02319869115731773,0.022490248649809225,0.01818921204647534,0.015140283947509442,0.0147567632431781,0.01786618940261441,0.016031781614484514,0.03265539775550942,0.01805469371869065,0.048291322987166076,0.018936884595127903,0.04511155481803585,0.04008731481352675,0.04152834272774943,0.021610720891237317,0.03265249315775987
1801001560119382106,13,0.02755544784858399,0.01208041669909773,0.012326216984650414,0.012624967717045313,0.009935542623742586,0.007387886868012433,0.009700971346263132,0.017500194358022206,0.019172656791001937,0.011164992246698053,0.010876564197677635,0.017696388800572328,0.010573348841750074,0.6112868366569729,0.008568255235070456,0.013086794955870007,0.009642775576428708,0.014196442157522476,0.01404281605727781,0.011377907419189323,0.011762658887593706,0.022286436080901747,0.01256542114995536,0.014142098609099459,0.022791940881245743,0.014035359080925666,0.014434214988996509,0.012565206940847782
