,id,topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14,topic_prob_15,topic_prob_16,topic_prob_17,topic_prob_18,topic_prob_19,topic_prob_20,topic_prob_21,topic_prob_22,topic_prob_23,topic_prob_24,topic_prob_25,topic_prob_26,topic_prob_27,Unnamed: 0,date,sentiment,irony
10,1801001244779028888,0,0.631525989655496,0.0107831460588467,0.0107810347596882,0.0180418667054495,0.0111426088657225,0.0096842350131798,0.0089909974257379,0.014814347237456,0.0159528843490278,0.0108511870478676,0.0144569000392393,0.0134252906387031,0.0100661230220494,0.0230207212350155,0.0090035459329008,0.0101562857190056,0.0117106364754723,0.0131417550060275,0.0270013257244719,0.0111266995181328,0.0125508954261461,0.0157030371055537,0.0157492708465721,0.0112295423857495,0.0171576074051093,0.0147839939980138,0.0148728738456016,0.0122751985577625,49927,2024-06-12,NEG,ironic
11,1801001252190388315,16,0.0080012463486728,0.0052989662682837,0.0095322971319217,0.0063073337213127,0.0134935234374805,0.0037420043611137,0.0044644664680937,0.0047832420779436,0.0039923864121974,0.0075185004296468,0.0048301993249789,0.0065210862839679,0.0051705574923528,0.0054127856124185,0.0088855178334905,0.0040091658591697,0.7476873293437992,0.004375576423321,0.0077792895386242,0.0064783909895405,0.0132165020971762,0.0069029118470112,0.0063655674409672,0.0055903293705097,0.0056379301197921,0.0093656093570665,0.0057405151818296,0.0066344267629523,49918,2024-06-12,NEU,not ironic
12,1801001265104560355,-1,0.0187100461571425,0.0164298161143265,0.0822027239825684,0.0123959896959126,0.0285845609282692,0.0081654846107462,0.0190577600328742,0.0125390272796949,0.0099404841130704,0.0143475287536945,0.010390498466937,0.0340413372813379,0.0215935361291561,0.0153810106404287,0.0309425008141113,0.0114454409336373,0.0181717739442842,0.0112441341301694,0.0134713436706069,0.0412866697122287,0.0185037541398514,0.0337944701477826,0.0135680939752872,0.0248838371359905,0.0217503786056301,0.056554589604849,0.0141993600114775,0.0267404883896958,49903,2024-06-12,NEU,ironic
13,1801001284591407203,2,4.1734948783115967e-308,3.9898203926208056e-308,1.0,3.001374554006721e-308,7.518897569934945e-308,1.990151587807428e-308,4.2424923218086236e-308,2.9724229665928766e-308,2.40427483494544e-308,3.8512835952524113e-308,2.477432642351533e-308,6.942269435114403e-308,4.89724033210042e-308,3.624301898560634e-308,9.491332719341583e-308,2.9689296645245327e-308,4.938339947771846e-308,2.707725245879972e-308,3.19670036371348e-308,7.483222616089327e-308,5.078052497541353e-308,6.962900223532678e-308,3.2074291741318806e-308,5.422305212506235e-308,4.643657700547325e-308,8.845836677889752e-308,3.440848653217896e-308,5.780637263459913e-308,49886,2024-06-12,NEU,not ironic
14,1801001286478733774,-1,0.0263244184965747,0.0218399861146113,0.025731915421131,0.0165055768967086,0.016201162891774,0.0094079424620537,0.0170002952628298,0.0207691383293132,0.0193363460140698,0.0156376626861022,0.0133975201523323,0.0525588071277278,0.0192992933735992,0.0471880054046921,0.0148182934441721,0.0174227364996087,0.0141043591938029,0.0193050729823128,0.0170367106164864,0.0214661735515771,0.0181188832101735,0.0590486694503554,0.0172813604028867,0.0283516092804509,0.0502546972927091,0.0266160400918182,0.0211480376333544,0.0242897952060334,49882,2024-06-12,NEG,not ironic
15,1801001289536491740,17,0.0075303056580005,0.0111124603340685,0.0056418459259197,0.0103481200971615,0.0043774689541893,0.0048728530339232,0.0049273512434107,0.0069303738574503,0.0122817749851316,0.0048085829437124,0.006283493951523,0.0083340024697321,0.0056651566789949,0.0083404930372274,0.0043435599496057,0.0048105716116186,0.0047111503752604,0.7313094322344796,0.0072437256035934,0.0055460622228417,0.0063293166161651,0.0069663725651508,0.0099399859507709,0.0066380657062357,0.0084450705584522,0.0064838625078966,0.0180728506079487,0.0072321643975888,49878,2024-06-12,NEU,not ironic
16,1801001298398990569,9,0.0198248180843196,0.013255708274309,0.024714698794018,0.0128778855845941,0.0210875052325999,0.0087489984734956,0.0118293782148478,0.016248093843352,0.0109635554429167,0.0567088606988897,0.0129468451891596,0.0198481981951674,0.0116007529149749,0.0158180878639608,0.0175278467270463,0.0111888099466122,0.0217870071973754,0.0112451419455745,0.0144306844160009,0.015575833954731,0.0213222756594632,0.0200206609243912,0.0150976004190224,0.0196952161962488,0.0144339284749582,0.0207492434345472,0.01373801071658,0.0138006108571934,49865,2024-06-12,NEU,ironic
17,1801001297925005312,7,0.0336285613664331,0.0085292866493731,0.0085778307081946,0.0100054363886328,0.0075673885268289,0.0069116044925591,0.0071840024479089,0.021784538077211,0.0164218096835287,0.0093096777787779,0.011764809889565,0.0125536143905313,0.007170069479475,0.0251844130304244,0.0064419152615529,0.0088729766746561,0.0076273070233933,0.0106635058876954,0.0119971262604047,0.0084429670016683,0.008629215748588,0.0137620163642921,0.011937484871326,0.0114176577391295,0.0138956563690801,0.010961452710142,0.011174075753397,0.0085972687963897,49867,2024-06-12,NEG,not ironic
18,1801001320746512859,19,0.0193184587791561,0.0198008422424972,0.033981168071232,0.0139330834480898,0.0244720618543492,0.0112212936881095,0.0387179318003457,0.0142444892655823,0.0122983984082903,0.0132851468334083,0.0121830760745071,0.0337133756252525,0.0468064726530859,0.0166363357633629,0.0299385280264372,0.0164587624783228,0.0165956066242905,0.0136330986668475,0.0147780338993897,0.2999655503854192,0.0166754278065186,0.0321893767627683,0.0153313658621135,0.0277001530101051,0.0274143090390792,0.0562319172778959,0.0161789132265973,0.0436927603922474,49828,2024-06-12,NEU,not ironic
19,1801001323019522178,16,0.012351547002164,0.0075732237592193,0.0146622449129989,0.0087540559872083,0.0193275993936528,0.005087322285071,0.0063256470562663,0.0068542508167359,0.0056281801514221,0.0104841194956015,0.0066990554594207,0.0099651543597502,0.0073527856212218,0.0079123618461631,0.0122624774222885,0.0056785298009713,0.0553708737709575,0.006148495693108,0.0109965066640731,0.0095751390102715,0.0191987445810862,0.0106584387437729,0.0091108982290769,0.0082785927218131,0.0083762615586389,0.0153519224415264,0.008204103723771,0.0097620757335417,49825,2024-06-12,NEG,not ironic
20,1801001339637412310,-1,0.0222395058994384,0.0331334158420282,0.0485397774933228,0.0179171541568746,0.0206203553234993,0.0101188392126896,0.0199922295503298,0.0157041041198211,0.0137432516485954,0.0160750030658862,0.0131987524316698,0.0679178321171457,0.0252959797165303,0.0190294083069877,0.023772779830313,0.0122469757986398,0.0188719002222347,0.017580353841369,0.0170457041913337,0.0340375806258134,0.025583612709202,0.0355836295662881,0.0200880342421851,0.0308829340510827,0.0279951766059629,0.0454306290644577,0.0250603441237596,0.0386697818942144,49798,2024-06-12,NEG,ironic
21,1801001349909217653,5,0.0185299439086436,0.0115349934237127,0.0106678066627999,0.0134958878227624,0.0111701450333015,0.1917676941129873,0.0121139268504214,0.0157222552794448,0.01391834774739,0.0103916713612958,0.0239465985372363,0.0133386627952241,0.0107589193056795,0.0117052924859188,0.0105880154010575,0.0103370954397197,0.0108138528421407,0.0129041176615052,0.0147432063775129,0.013091614816429,0.0104327669333054,0.0121779970231632,0.0185984081659925,0.0137124260556769,0.0129968859708256,0.0141390324345204,0.0135835203417816,0.0121282757440502,49780,2024-06-12,NEG,ironic
22,1801001349410111554,-1,0.0065574753898404,0.0109462544440701,0.0075776952534506,0.0063340084711512,0.004716131031816,0.0030289061776901,0.0043858371990369,0.0043892280087085,0.0042163720462739,0.004201459295896,0.0039194732480785,0.0126068225660342,0.0055043690553382,0.0050930952269625,0.0050330180322973,0.0030032990091844,0.0050688284574951,0.0058139683852295,0.005421180340455,0.0066060723926653,0.007573978261417,0.0075825902883974,0.0072466201635037,0.006698580373209,0.0070357216056026,0.0094772537532479,0.0101484623057613,0.0089120512160308,49783,2024-06-12,NEG,not ironic
23,1801001367064224052,-1,0.0119813785745934,0.0081395613918201,0.0222999429720418,0.0081037758200998,0.0223242305846656,0.0047482079043757,0.007084356454933,0.0070639048337619,0.0056859793382637,0.0107111330921481,0.0063848567650202,0.0117190291763352,0.008315149932891,0.0084683742204412,0.0145117521171892,0.0054040407549578,0.0253160727598387,0.0062381472267494,0.0096036881229484,0.0113073987309762,0.0182825010390548,0.0129170296587631,0.0085839383760748,0.0095341075613759,0.0093168435036583,0.0181237744467872,0.0081871328354913,0.0110046543398379,49754,2024-06-12,NEU,ironic
24,1801001366392910311,-1,0.0203023150271808,0.0044156532618438,0.0047207605456265,0.0059337937163634,0.005041005749124,0.0047525841754896,0.0042756513096354,0.0070800268074114,0.0065350158637112,0.0046205953292148,0.006615883490135,0.0059604989775708,0.0044680350968198,0.008559094219062,0.0040074616329242,0.0045046400731939,0.0049498833026826,0.0050427084519253,0.0086435706612083,0.0053084698032058,0.0048903531644874,0.0071966173216785,0.0064077720817916,0.0053763751750779,0.007769789955526,0.0068984607045204,0.0056015266950654,0.0053185388264375,49755,2024-06-12,NEU,not ironic
25,1801001378405327125,12,0.0096922118788059,0.0129417146748028,0.0156404606349733,0.0077801595546855,0.0102829718559564,0.0058375987851263,0.0161677971763191,0.0073066430393841,0.0072157425342239,0.0065983982511716,0.0061293509519728,0.0178245176693175,0.0812093227392079,0.0094637225780767,0.0117856292928409,0.0098780549875749,0.008256838314635,0.0081476762961153,0.0078429104342294,0.0274204134312842,0.0092794958037292,0.0177622572281887,0.0080821121755472,0.0127727874805351,0.0177570972019986,0.0215737125890096,0.0095271136828827,0.0446768916654975,49737,2024-06-12,NEG,ironic
26,1801001378266984836,20,0.0173483726393788,0.0156861059399474,0.0198586709937296,0.0173376884885303,0.015949315279738,0.0071974022652108,0.0092456420581973,0.0103316697539616,0.0095223698613715,0.0141064434856982,0.0096951030432982,0.0172916883491436,0.0118204510930568,0.0133790724394808,0.0143786903663814,0.0082847502196631,0.0250005504785783,0.0117389865219987,0.0171956575997863,0.013474950638255,0.2155268013022332,0.0170129185554984,0.015504764470786,0.012582560225814,0.0140841374796769,0.0202921656202969,0.0176017004973023,0.0169211221153786,49738,2024-06-12,NEU,not ironic
27,1801001400551235901,8,0.0207847566807961,0.0131483004010942,0.0101806078721955,0.013721292705975,0.0084602604708421,0.01031177829056,0.0097970914885116,0.0212514497507638,0.2691130726385871,0.0098771226916878,0.0145761736340139,0.0150554044817903,0.0099096341876704,0.0234638120545273,0.0078638248719808,0.0118958692464933,0.0086175722757147,0.0228187405949592,0.0134226902181741,0.0104544151906098,0.010266897750285,0.0142512025896901,0.0155718246130023,0.0140489308692756,0.0181145042193244,0.0120678803849177,0.0172349153760536,0.0116399806157785,49714,2024-06-12,NEG,not ironic
28,1801001405534138464,19,0.0182253866429685,0.018845004582019,0.0329382060656019,0.0131946219352525,0.023235942571143,0.0104301458969211,0.0344151763748427,0.0132948963969733,0.0115066058552363,0.0125182286033054,0.0113952343284538,0.0321866824936969,0.0442558319624862,0.0156360354023663,0.0286164785511151,0.0151799249300602,0.0158036718211479,0.0128361099058307,0.0139691214595633,0.2813111818511004,0.0159588433871728,0.0306015759975495,0.0144728638836436,0.0257998771553596,0.0258085701236206,0.0551254634346264,0.0153519651309157,0.0423358708262829,49705,2024-06-12,NEG,not ironic
29,1801001402711605344,25,7.257536296249639e-308,5.55593080544104e-308,1.1199004471228722e-307,4.462983705560727e-308,8.195680197033058e-308,2.9444863655396325e-308,6.233071848085208e-308,4.2282944039515683e-308,3.507212251743256e-308,4.1544459697845816e-308,3.647397419691901e-308,1.0777155624065434e-307,7.767352443394188e-308,5.29990833512068e-308,7.643724988452139e-308,3.7688830833642905e-308,5.736852326314291e-308,3.952971836491458e-308,5.042236941164396e-308,1.5535320991311195e-307,5.788773015789986e-308,1.2309591325088087e-307,4.950908928422078e-308,7.404198169129702e-308,8.533621550311998e-308,1.0,4.990251492154937e-308,1.1446705854850609e-307,49710,2024-06-12,NEG,not ironic
30,1801001407643787757,11,0.0194034825089375,0.0210613432166922,0.0298998106178094,0.0128937900014661,0.0146128429259045,0.0080228905504997,0.0167675097939856,0.0150997610743015,0.0126041555534827,0.0127755520128344,0.0107188064283869,0.3308610186431094,0.0180283592810192,0.0195911237597392,0.0148189047989304,0.0126393365162328,0.0122890844602211,0.0142913474271186,0.0128732173521081,0.0242670289245352,0.0154528890833704,0.0429971870559969,0.014765953098383,0.0360237668217079,0.0311508685656631,0.0304808748231328,0.0172408073635435,0.0243625594640516,49703,2024-06-12,NEG,not ironic
31,1801001455547191705,0,0.2907346471684701,0.0199686941753459,0.0224812013438732,0.0312453362416072,0.0233091675582154,0.0167377673181892,0.0168405874718351,0.0302174032116288,0.0238407903505134,0.0229225023937552,0.0292239997697707,0.029010981277382,0.0180109236655965,0.0377074973355099,0.0182079817022574,0.0159484288358561,0.0243531958102185,0.0219545489940749,0.05286243364248,0.022181284144138,0.0250513278317831,0.0321427047639002,0.035130488391267,0.023561181977705,0.0304416425436409,0.0348017979755382,0.0278143008133156,0.0232971832921312,49643,2024-06-12,NEU,not ironic
32,1801001455551168558,1,0.0100974046541774,0.6972230876135063,0.011510660825312,0.0141825154956361,0.0085605701023654,0.0076159836164667,0.0094509547552584,0.0090027740394151,0.0101469958640098,0.0085727364832636,0.0088422582112287,0.0137362896526827,0.0112583360756952,0.0098724776162966,0.0097776763579136,0.007135364116375,0.0091718469184904,0.0169948669320124,0.0102366534800392,0.010690245965324,0.0123985511195056,0.0108043621182508,0.0132072679973938,0.0112769879138254,0.0112687573495687,0.0112657680386382,0.0221219494754719,0.0135766572118759,49642,2024-06-12,NEU,not ironic
33,1801001461947461901,3,0.0186536534970291,0.0194455714395472,0.01212844370425,0.4213884765093867,0.010924648324834,0.0100153815676602,0.0090712463811829,0.0119184790071874,0.0139270089496766,0.010992711000133,0.0139133462519321,0.0149450952957009,0.0110222115895194,0.0142317153697584,0.0103590609766785,0.0079973587024786,0.0135132325479313,0.0218406984639526,0.0291652695112689,0.0115027139805966,0.0192312880958976,0.0136378998392575,0.0330172076874925,0.0114556105861404,0.0143305928841924,0.0154328126308102,0.0407078193798124,0.0151940746276337,49634,2024-06-12,NEG,not ironic
34,1801001467588853970,6,0.0128723022448782,0.0130021786674936,0.0169119671427032,0.0095141769587779,0.014498856327952,0.0105739531734239,0.5988206308590243,0.0120627505458735,0.0103369979552607,0.010000486953104,0.009975847518443,0.018676135414889,0.0222932482060029,0.012120818461227,0.0164806282546518,0.0177575285565027,0.010688092650593,0.0102613655902158,0.0100587206273594,0.0341143823390507,0.010464469669105,0.017809146567348,0.01089938495531,0.0215809251856603,0.0173571910271162,0.0209318606052078,0.0109483622288301,0.0189875913139949,49629,2024-06-12,NEU,ironic
35,1801001469677817973,11,0.0196318920069531,0.0231712260006064,0.0308717043941221,0.0136776897401267,0.0164118297951365,0.0090026924785315,0.0206959960580957,0.0141081209675243,0.0122679776298901,0.0120172586932308,0.0111387825591801,0.1103314616459942,0.0237676360993813,0.0171854419514628,0.0176608807601195,0.0125742287365499,0.0132530388408252,0.0144397265699233,0.013700941712747,0.0365038117886736,0.0158473248041351,0.0392524327187348,0.0158037822366671,0.0331486922978502,0.0326015240393783,0.0473046871514368,0.018101051328611,0.0357725344596117,49619,2024-06-12,NEG,ironic
36,1801001475893596170,-1,0.0204290088768031,0.021286660076846,0.0376956601891193,0.0139678329107367,0.0195634575231579,0.0086560946509476,0.0189005305100349,0.013251387557996,0.0116810232653282,0.0126821891752944,0.0108087774598122,0.0477358649843518,0.0272825441406943,0.0175348930905627,0.0199323175209639,0.0120830617433471,0.0160026253818662,0.0135025124564072,0.0146424975279657,0.0399977312956066,0.018990977569561,0.0476147204445244,0.0153251948605861,0.0247435399280623,0.0317369527254429,0.0741265129501244,0.0172397071566034,0.0449897954566839,49608,2024-06-12,NEG,ironic
37,1801001478808580300,-1,0.0210527478981161,0.0085720775693526,0.0075749103007736,0.0142783479163908,0.0073817673316801,0.0091604618272048,0.0063494181123442,0.013419683747768,0.0110743780515677,0.0087030202853145,0.0236082779228027,0.0101889051244188,0.0063948264417977,0.0100757466439945,0.0065788812493901,0.0052322270338701,0.0083349430877345,0.0108546138801937,0.0168246945260533,0.0077202951713657,0.0090568873434723,0.0092386888796518,0.0337347462214297,0.0091183062648331,0.0094380288550523,0.0105972449153819,0.013749840860787,0.0080816197428584,49603,2024-06-12,NEU,not ironic
38,1801001479240667645,1,0.0071376826645286,0.7823977888526509,0.0086470634728327,0.0096233386377496,0.0061618139521538,0.0052658766081689,0.0068679571285128,0.0063581412514991,0.0071932251393778,0.0061491789871598,0.0060046560914394,0.0101928981986446,0.0084449196996627,0.0071649284412549,0.0071055671210644,0.0054950086025927,0.0066341942957316,0.011688400825992,0.0071089798499517,0.0078324261154376,0.0091816165735339,0.0079985694153279,0.0089316677911658,0.0082516324017471,0.0083016329728557,0.0082306708596371,0.015464070989906,0.0101660930594198,49602,2024-06-12,NEU,ironic
39,1801001479878172785,-1,0.0263232413086645,0.0260259354552774,0.0789676885591689,0.0191332550806357,0.0446572436071152,0.0139809784436464,0.0350834060655853,0.0188435967043509,0.0152957751651548,0.0208089266037205,0.0165746593055717,0.0431599670966587,0.0383674255373713,0.0212680616541238,0.0705307439838247,0.0174403409008639,0.0280682474951887,0.0175815098742309,0.0204042422618018,0.0903296523829245,0.0267987202719257,0.0394087810726008,0.0213332229300345,0.0358345529925277,0.0299975939039192,0.0744523851677323,0.0221284599949517,0.0437611557397668,49600,2024-06-12,NEG,not ironic
40,1801001494264553582,6,0.0204483823428831,0.0204238751179526,0.0262389980466293,0.0150128736479008,0.022717174493336,0.0166492581772436,0.363494005532578,0.0186792443541355,0.0161449817576704,0.0153442521039503,0.0156007997310919,0.0296548932361546,0.0361407926408915,0.0189419609319225,0.0256027592521796,0.0269203428846738,0.016737537367278,0.0160878660492565,0.0159306873702457,0.0579424446100543,0.016380265917694,0.028324230702847,0.0172289841581088,0.0331534838878327,0.0278330630527605,0.0342465410728209,0.0172327897789413,0.0308875117809654,49578,2024-06-12,NEU,not ironic
41,1801001506075750873,8,4.728449264287331e-308,3.111579994165816e-308,2.3682174115264233e-308,3.284770558256404e-308,1.9768745134785583e-308,2.462278798028927e-308,2.2882155769218347e-308,4.756470851965773e-308,1.0,2.3030263188329043e-308,3.4318633416669673e-308,3.447306681358233e-308,2.328893245778082e-308,5.231596213737445e-308,1.844908056908484e-308,2.7515282231954437e-308,2.023489556687803e-308,5.614865317336345e-308,3.1650367654441223e-308,2.4307361723267614e-308,2.4144018974992233e-308,3.2595161156367236e-308,3.6831511264757273e-308,3.2136656628375867e-308,4.1386327464002005e-308,2.792324623885591e-308,4.099665987970237e-308,2.7233039549205224e-308,49563,2024-06-12,NEG,not ironic
42,1801001510966333539,-1,0.0214295416702765,0.0346724111544065,0.0321960703385585,0.0179609032961284,0.0199404995686272,0.0119122005256979,0.0331824489069965,0.0161107422243903,0.0162917710576913,0.0137632357863723,0.01346721195798,0.0457049564685644,0.0851909853067129,0.0217023055830968,0.0226684010239416,0.0177318705483012,0.0162170016871716,0.0199455184846931,0.0173102250142192,0.0467149192489995,0.0192888245880243,0.0389979967604428,0.0183008968498038,0.0291670334056783,0.0440061863813301,0.0428029249059022,0.0232482708967646,0.1199059093308038,49553,2024-06-12,NEU,not ironic
43,1801001514451743077,2,4.158649625862994e-308,4.267684764182457e-308,1.0,2.9943870430371907e-308,6.038432533287872e-308,1.9747320337758013e-308,4.378678126290271e-308,3.1451122992629973e-308,2.531453251017833e-308,3.962973158699979e-308,2.4995807431735115e-308,8.13086801826689e-308,4.869948863905284e-308,3.8757625124199296e-308,7.316270543481022e-308,3.156966564394604e-308,4.341731897664939e-308,2.846834853249594e-308,3.116779699426552e-308,7.063418249030827e-308,4.883786401894169e-308,7.688710601406174e-308,3.226751595777277e-308,6.2509115094900575e-308,4.917849763491659e-308,8.049596257763291e-308,3.5794533494588184e-308,5.608155664523834e-308,49547,2024-06-12,NEU,not ironic
44,1801001512350429536,2,0.0201729137576069,0.0188271515306375,0.2717279019837907,0.0141392709194521,0.0349388564434884,0.0096341654507951,0.0209800687963788,0.0148604070810281,0.0117253739922513,0.0193767126308803,0.0121010769959108,0.0343367366302352,0.0226702118053405,0.0177678855021128,0.0424125458311214,0.0148185970189895,0.022615983988237,0.0130056785982818,0.015105079230973,0.0354994500317559,0.0231395558728261,0.0345961550398511,0.0153584443804517,0.0283600617600926,0.0223610895546487,0.0412094502612499,0.0162953606142071,0.0260419419235277,49550,2024-06-12,NEG,ironic
45,1801001525554086079,-1,0.0130977703003825,0.0045682506938019,0.0053532401549517,0.0049088925681088,0.0046298403914141,0.0029107264550594,0.0037442758407327,0.0055997454600762,0.0050714038779678,0.0043613363752397,0.0040887335913351,0.0076028234322957,0.004309542957498,0.0120383245919627,0.0037055129618071,0.0040398813013631,0.0045891111863254,0.0045384391461102,0.0063373158893971,0.0050614973105513,0.0053675576282336,0.0111699946020506,0.0052685720235776,0.0055742371184974,0.0097719810716389,0.0077668203155155,0.0055023241946394,0.0056067476389264,49529,2024-06-12,NEU,not ironic
